latitude,longitude,censo_2022_estabelecimento_outras_finalidades_poi_counts,censo_2022_domicilio_particular_poi_counts,censo_2022_estabelecimento_construcao_poi_counts,censo_2022_estabelecimento_religioso_poi_counts,censo_2022_estabelecimento_ensino_poi_counts,censo_2022_estabelecimento_saude_poi_counts,censo_2022_domicilio_coletivo_poi_counts,censo_2022_estabelecimento_agro_poi_counts
-20.287561,-50.563087,0,4,0,0,0,0,0,1
-20.28362,-50.55516,49,866,27,0,2,0,1,1
-20.292845,-50.544052,67,318,14,2,0,0,2,5
-20.239204,-50.59575,1,15,0,0,0,0,0,8
-20.24915,-50.525295,2,7,0,0,0,0,0,5
-20.308598,-50.532604,0,14,0,0,0,0,0,8
-20.272789,-50.48542,0,2,0,0,0,0,0,1
-20.26298,-50.484318,0,7,0,0,0,0,0,2
-20.22746,-50.60029,0,14,0,0,0,0,0,9
-20.263317,-50.518,2,3,2,0,0,0,0,2
-20.272411,-50.564163,39,956,23,1,1,0,0,3
-20.280828,-50.54312,167,1138,19,10,3,4,0,0
-20.25794,-50.55029,241,1000,28,3,4,0,1,2
-20.24513,-50.598034,0,3,0,0,0,0,0,3
-20.368483,-50.56474,0,0,0,0,0,0,0,0
-20.331,-50.5231,0,7,0,0,0,0,0,6
-20.329123,-50.50625,1,2,0,0,0,0,0,0
-20.315561,-50.500443,0,1,0,0,0,0,0,0
-20.307869,-50.62911,0,8,0,0,0,0,0,9
-20.257936,-50.55914,17,20,2,0,1,3,0,1
-20.317654,-50.471565,0,2,0,0,0,0,0,1
-20.278852,-50.541615,152,1171,20,8,2,6,0,0
-20.354671,-50.520733,0,2,0,0,0,0,0,2
-20.160887,-50.584084,0,1,0,0,0,0,0,1
-20.259388,-50.549606,252,884,21,3,5,1,1,2
-20.19038,-50.589226,0,2,0,0,0,0,0,2
-20.270006,-50.581154,0,8,0,0,0,0,0,5
-20.271564,-50.49857,1,18,2,0,0,0,0,9
-20.246542,-50.553535,39,1293,41,2,2,1,0,1
-20.2849,-50.543846,125,719,16,5,3,1,0,0
-20.265362,-50.554398,122,855,24,4,3,11,0,0
-20.302944,-50.532993,1,21,1,0,0,0,0,10
-20.176483,-50.590546,0,2,0,0,0,0,0,3
-20.337755,-50.576893,1,7,0,0,0,0,0,8
-20.264374,-50.545353,396,762,24,3,4,11,1,0
-20.241125,-50.55738,32,724,86,1,1,1,0,0
-20.152374,-50.577248,0,9,0,0,0,0,0,3
-20.2708,-50.580074,0,8,0,0,0,0,0,5
-20.370714,-50.618557,0,0,0,0,0,0,0,0
-20.198193,-50.59355,0,3,0,0,0,0,0,5
-20.332178,-50.499905,0,0,0,0,0,0,0,0
-20.250994,-50.531746,2,2,0,0,0,0,0,1
-20.269243,-50.54349,712,1125,31,4,6,29,9,0
-20.229334,-50.543507,1,2,0,0,0,0,0,4
-20.240335,-50.498577,0,3,0,0,0,0,0,2
-20.273731,-50.45629,0,3,0,0,0,0,0,3
-20.253517,-50.564175,4,33,1,0,0,0,0,27
-20.312164,-50.63463,1,16,0,0,0,0,0,14
-20.240232,-50.557243,19,573,73,0,1,1,0,0
-20.270096,-50.563843,20,870,20,1,1,0,0,2
-20.260277,-50.54396,221,675,27,2,0,0,0,0
-20.344099,-50.508278,0,5,0,0,0,0,0,3
-20.151756,-50.607243,0,6,0,0,0,0,0,6
-20.268133,-50.543358,686,1044,32,3,5,24,6,0
-20.271189,-50.527782,92,1756,18,6,1,1,0,0
-20.268671,-50.55384,356,1177,50,4,0,65,1,0
-20.286215,-50.54761,119,1019,25,3,3,1,0,1
-20.208714,-50.526756,0,3,0,0,0,0,0,1
-20.271309,-50.50188,0,11,1,0,0,0,0,6
-20.280388,-50.552006,93,1384,27,3,2,1,0,2
-20.15491,-50.603012,0,9,0,0,0,0,0,9
-20.196686,-50.57466,0,10,0,0,0,0,0,12
-20.26436,-50.529575,152,423,21,1,1,0,0,0
-20.27376,-50.54413,523,1404,28,3,8,25,7,0
-20.33501,-50.509872,0,4,0,0,0,0,0,3
-20.351276,-50.581436,0,1,0,0,0,0,0,3
-20.25408,-50.503967,1,2,0,0,0,0,0,1
-20.26752,-50.54924,900,1025,44,3,6,56,7,0
-20.267496,-50.553665,243,1084,33,3,1,53,1,0
-20.277727,-50.54244,213,1433,22,8,2,7,0,0
-20.268456,-50.5516,688,1144,46,2,2,78,5,0
-20.304165,-50.528313,3,17,0,0,0,0,0,7
-20.261347,-50.546112,342,834,27,2,1,3,1,0
-20.260458,-50.530758,76,119,29,0,0,0,0,0
-20.226477,-50.552197,0,5,0,1,0,0,0,3
-20.26966,-50.514763,36,10,3,0,0,0,1,3
-20.27375,-50.465977,0,5,0,0,0,0,0,1
-20.238747,-50.538776,0,20,0,0,0,0,0,10
-20.25334,-50.553986,84,839,14,2,4,1,0,2
-20.272272,-50.578712,0,7,0,0,0,0,0,7
-20.237968,-50.463783,0,1,0,0,0,0,0,1
-20.31486,-50.55742,3,10,1,1,0,0,0,6
-20.332909,-50.604736,0,0,0,0,0,0,0,0
-20.36169,-50.48296,0,0,0,0,0,0,0,0
-20.297235,-50.539738,17,87,6,1,0,0,2,3
-20.343449,-50.474983,0,3,0,0,0,0,0,1
-20.294968,-50.551826,9,457,32,0,0,0,0,1
-20.294683,-50.55169,12,482,32,0,0,0,0,2
-20.252655,-50.534447,1,50,6,0,0,0,0,0
-20.280125,-50.554726,72,802,24,2,2,1,0,1
-20.283482,-50.550636,102,1362,30,3,2,1,1,1
-20.208801,-50.54604,0,3,1,0,0,0,0,2
-20.29068,-50.54425,100,394,10,1,0,0,0,3
-20.237427,-50.513035,0,9,0,0,0,0,0,8
-20.30967,-50.532383,0,8,0,0,0,0,0,6
-20.36809,-50.522522,0,2,0,0,0,0,0,0
-20.240892,-50.550735,2,339,27,0,0,0,0,1
-20.205183,-50.60035,0,2,1,0,0,0,0,2
-20.306332,-50.547024,9,1,0,0,0,0,0,2
-20.265903,-50.534176,206,815,15,4,5,1,1,0
-20.345469,-50.655293,0,1,0,0,0,0,0,0
-20.249392,-50.524513,2,7,0,0,0,0,0,5
-20.34911,-50.56785,0,2,1,0,0,0,0,2
-20.294603,-50.549534,15,497,32,2,0,0,0,3
-20.22487,-50.533615,1,11,1,0,0,0,0,9
-20.302559,-50.493744,0,0,0,0,0,0,0,0
-20.270287,-50.55814,124,1346,27,2,3,4,0,0
-20.343134,-50.523018,1,12,0,0,0,0,0,7
-20.275517,-50.532997,73,1511,32,2,2,0,0,1
-20.2988,-50.583138,0,2,0,0,0,0,0,2
-20.165796,-50.590965,0,0,0,0,0,0,0,0
-20.34703,-50.650906,0,1,0,0,0,0,0,0
-20.276659,-50.614456,0,7,0,0,0,0,0,4
-20.278904,-50.542347,173,1301,19,8,2,8,0,0
-20.283592,-50.591423,0,9,0,0,0,0,0,7
-20.268295,-50.54933,959,1025,40,2,5,78,9,0
-20.240295,-50.552994,3,359,51,0,1,0,0,1
-20.2755,-50.561646,50,786,27,1,3,0,0,1
-20.291004,-50.541718,76,357,22,1,0,0,2,1
-20.273502,-50.457745,0,3,0,0,0,0,0,3
-20.299078,-50.5886,2,16,1,0,0,0,0,10
-20.153252,-50.591476,0,1,0,0,0,0,0,2
-20.186237,-50.546833,0,0,0,0,0,0,0,0
-20.327438,-50.599564,0,5,0,0,0,0,0,5
-20.22621,-50.534027,1,10,1,0,0,0,0,9
-20.27708,-50.54697,311,1581,22,7,4,16,3,0
-20.250448,-50.525936,2,8,0,0,0,0,0,5
-20.27165,-50.4884,0,11,0,0,0,0,0,1
-20.161366,-50.586014,0,1,0,0,0,0,0,1
-20.247862,-50.553623,40,1214,13,2,1,1,0,2
-20.268904,-50.516636,18,1,2,0,0,0,1,2
-20.25923,-50.547237,234,824,31,1,4,1,0,0
-20.26869,-50.539948,242,1382,26,6,4,7,2,0
-20.259842,-50.548622,263,840,23,3,5,2,1,0
-20.255465,-50.54591,77,769,77,0,3,0,0,0
-20.268534,-50.54048,259,1420,25,5,6,7,2,0
-20.275827,-50.547802,400,1479,24,9,6,22,3,0
-20.23079,-50.59962,0,8,0,0,0,0,0,9
-20.25097,-50.55365,50,945,13,2,1,2,0,2
-20.229483,-50.53526,1,6,1,0,0,0,0,5
-20.242863,-50.551197,5,634,32,1,1,0,0,0
-20.330269,-50.49024,0,2,0,0,0,0,0,2
-20.294724,-50.55955,3,70,0,0,0,0,0,4
-20.371881,-50.498466,0,8,0,0,0,0,0,2
-20.292805,-50.539555,46,314,19,1,0,0,2,1
-20.319328,-50.560238,0,4,0,0,0,0,0,3
-20.336233,-50.56508,0,7,0,0,0,0,0,4
-20.28551,-50.548553,95,1164,27,3,2,1,0,1
-20.282473,-50.536346,16,424,27,1,0,0,0,0
-20.279987,-50.534184,15,509,25,1,0,0,0,1
-20.177353,-50.55646,0,7,0,0,0,0,0,4
-20.274445,-50.57665,0,17,1,0,0,0,0,3
-20.176208,-50.530266,0,9,1,0,0,0,0,7
-20.26118,-50.53956,133,403,18,1,0,1,1,0
-20.265734,-50.52594,87,531,15,3,1,0,1,0
-20.346518,-50.510166,0,5,0,0,0,0,0,3
-20.265749,-50.524303,49,365,11,3,1,0,1,0
-20.314228,-50.53136,0,13,0,0,0,0,0,6
-20.2878,-50.537006,10,674,38,1,0,0,0,0
-20.344414,-50.49428,0,5,0,0,0,0,0,4
-20.23986,-50.46762,0,3,0,0,0,0,0,3
-20.269354,-50.556084,188,1407,39,3,0,35,1,0
-20.268682,-50.51966,20,164,10,1,0,0,0,2
-20.265755,-50.548218,677,970,29,5,5,30,5,0
-20.240328,-50.553097,3,374,51,0,1,0,0,1
-20.306767,-50.51186,1,18,1,0,0,0,0,8
-20.262157,-50.57605,0,6,0,0,0,0,0,4
-20.34032,-50.61949,0,0,0,0,0,0,0,0
-20.345135,-50.51051,0,5,0,0,0,0,0,3
-20.272518,-50.52809,90,1797,22,5,1,1,0,0
-20.350693,-50.51085,0,2,0,0,0,0,0,2
-20.1932,-50.52464,0,2,0,0,0,0,0,3
-20.253984,-50.542995,5,434,65,0,0,0,0,0
-20.25498,-50.542877,11,547,62,1,0,0,0,0
-20.280384,-50.50724,0,6,0,0,0,0,0,3
-20.259521,-50.562664,8,11,2,0,1,0,0,3
-20.267887,-50.555454,139,1177,34,3,0,32,1,0
-20.324919,-50.514835,0,9,0,0,0,0,0,6
-20.243544,-50.55674,55,1133,72,1,2,1,0,0
-20.271145,-50.552273,680,1322,55,4,2,79,5,0
-20.271431,-50.50884,77,35,6,0,0,0,0,7
-20.228016,-50.50918,0,5,0,0,0,0,0,5
-20.279728,-50.54571,205,1450,22,7,4,5,0,0
-20.262877,-50.553898,126,716,15,2,3,6,1,2
-20.219795,-50.530617,0,11,1,0,0,0,0,6
-20.297234,-50.542377,33,69,6,0,0,0,2,3
-20.245335,-50.517082,1,12,1,0,0,0,0,8
-20.272085,-50.53428,200,1797,23,7,4,1,0,0
-20.262848,-50.53602,160,307,16,1,2,1,1,0
-20.196762,-50.524815,0,6,0,0,0,0,0,5
-20.244047,-50.554043,45,1262,47,1,1,1,0,0
-20.238632,-50.51106,0,10,0,0,0,0,0,9
-20.363163,-50.489746,0,0,0,0,0,0,0,0
-20.277344,-50.57265,0,34,2,0,0,0,0,5
-20.266788,-50.550503,608,992,41,2,5,52,4,0
-20.31386,-50.556404,3,8,1,1,0,0,0,5
-20.250977,-50.52672,3,8,0,0,0,0,0,5
-20.275208,-50.469406,0,4,0,0,0,0,0,1
-20.33519,-50.510548,0,4,0,0,0,0,0,3
-20.253803,-50.54885,110,1061,73,2,4,1,0,0
-20.29876,-50.583344,0,2,0,0,0,0,0,2
-20.276857,-50.571594,0,37,2,0,0,0,0,6
-20.34524,-50.65576,0,1,0,0,0,0,0,0
-20.343777,-50.658665,0,0,0,0,0,0,0,0
-20.199846,-50.60005,0,6,0,0,0,0,0,5
-20.264837,-50.52549,79,350,14,2,1,0,1,0
-20.274336,-50.57694,0,16,1,0,0,0,0,3
-20.225805,-50.600666,0,13,0,0,0,0,0,7
-20.271875,-50.531723,167,1814,18,5,3,1,0,0
-20.250795,-50.564552,0,24,0,0,0,0,0,23
-20.25821,-50.545925,172,755,44,0,1,0,0,0
-20.294724,-50.555676,6,179,3,0,0,0,0,3
-20.2668,-50.542343,450,1034,28,3,6,12,3,0
-20.303461,-50.532906,2,21,0,0,0,0,0,11
-20.393402,-50.59171,0,3,0,0,0,0,0,2
-20.194828,-50.53614,0,4,0,0,1,0,0,3
-20.26241,-50.55005,268,906,17,3,4,5,2,1
-20.249887,-50.59306,4,8,0,0,0,0,0,7
-20.260803,-50.547256,292,912,29,1,2,2,1,0
-20.273235,-50.563488,48,1053,27,1,3,0,0,3
-20.279009,-50.55095,181,1560,21,6,3,3,0,1
-20.356518,-50.511204,0,2,0,0,0,0,0,2
-20.291782,-50.50074,2,7,0,0,0,0,0,5
-20.156712,-50.568264,0,1,0,0,0,0,0,1
-20.26101,-50.553967,135,575,13,1,1,5,1,2
-20.372343,-50.526794,0,3,0,0,0,0,0,1
-20.263668,-50.55332,127,856,17,2,3,7,1,1
-20.295448,-50.555717,4,172,3,0,0,0,0,3
-20.318708,-50.62358,0,0,0,0,0,0,0,0
-20.25652,-50.46658,0,5,0,0,0,0,0,5
-20.301718,-50.56046,1,12,0,0,0,0,0,6
-20.360542,-50.486523,0,0,0,0,0,0,0,0
-20.237871,-50.4689,0,2,0,0,0,0,0,2
-20.261778,-50.558193,44,164,6,0,2,4,0,0
-20.20765,-50.56406,0,3,0,0,0,0,0,0
-20.285732,-50.536114,7,442,30,1,0,0,0,0
-20.253298,-50.549274,101,1030,63,2,4,1,0,1
-20.261236,-50.546547,334,890,26,1,1,3,1,0
-20.248335,-50.558044,47,638,7,1,2,1,0,8
-20.32091,-50.51301,0,11,0,0,0,1,0,8
-20.28733,-50.598724,0,0,0,0,0,0,0,0
-20.271444,-50.460613,1,9,0,0,0,0,0,6
-20.271297,-50.541298,333,1596,27,5,5,18,4,0
-20.271166,-50.561092,68,1352,30,1,3,0,0,0
-20.265663,-50.55287,176,974,23,4,3,24,0,0
-20.255367,-50.569824,4,17,4,0,0,0,0,11
-20.2692,-50.47914,0,2,0,0,0,0,0,1
-20.256554,-50.463947,0,5,0,0,0,0,0,5
-20.27677,-50.542393,217,1514,22,8,5,10,1,0
-20.262028,-50.540974,179,559,21,1,0,2,1,0
-20.271645,-50.503513,8,26,2,0,0,0,0,8
-20.377523,-50.57638,0,2,0,0,0,0,0,0
-20.184353,-50.606293,3,17,0,0,0,0,0,10
-20.277422,-50.53985,145,1425,24,5,3,5,0,0
-20.348278,-50.50113,0,4,0,0,0,0,0,1
-20.345186,-50.59207,0,6,0,0,0,0,0,3
-20.253603,-50.545643,23,843,87,0,0,0,0,0
-20.269814,-50.55503,265,1430,44,3,0,60,1,0
-20.30768,-50.64086,0,0,0,0,0,0,0,0
-20.281437,-50.553238,83,1090,31,2,2,1,0,2
-20.173784,-50.558506,0,5,0,0,0,0,0,3
-20.26846,-50.46138,1,9,0,0,0,0,0,5
-20.379112,-50.590645,0,1,0,0,0,0,0,2
-20.234867,-50.53771,1,20,0,0,0,0,0,12
-20.265738,-50.569035,3,10,1,0,0,0,0,0
-20.275158,-50.565052,20,588,23,1,0,0,0,4
-20.262266,-50.54521,345,730,26,3,1,6,1,0
-20.242752,-50.593487,0,12,0,0,0,0,0,7
-20.243279,-50.51863,0,7,0,0,0,0,0,6
-20.253233,-50.54245,5,351,58,0,0,0,0,0
-20.193926,-50.599953,0,11,0,0,0,0,0,9
-20.285368,-50.47703,0,2,0,0,0,0,0,1
-20.270164,-50.524254,33,949,19,3,1,1,1,0
-20.274502,-50.54645,607,1442,25,5,6,30,6,0
-20.259598,-50.550606,249,796,19,2,6,2,1,2
-20.268793,-50.523743,36,688,14,4,1,0,1,0
-20.334793,-50.49713,0,6,0,0,0,0,0,5
-20.255817,-50.533222,13,160,23,0,0,0,0,0
-20.329365,-50.53074,0,7,0,0,0,0,0,6
-20.351269,-50.58154,0,1,0,0,0,0,0,3
-20.29459,-50.541233,47,108,8,1,0,0,2,3
-20.332357,-50.49953,0,1,0,0,0,0,0,1
-20.252338,-50.58183,1,9,0,0,0,0,0,8
-20.231194,-50.538105,2,11,0,0,0,0,0,9
-20.299353,-50.530876,2,13,1,0,1,0,0,3
-20.27573,-50.558243,106,883,24,0,5,1,0,1
-20.266893,-50.568356,3,41,2,0,0,0,0,2
-20.327463,-50.65426,0,12,0,0,0,0,0,10
-20.274532,-50.5656,21,586,21,1,0,0,0,6
-20.288969,-50.553402,32,576,16,1,2,1,1,0
-20.255106,-50.516804,0,3,0,0,0,0,0,3
-20.232166,-50.55208,0,10,1,0,0,0,0,4
-20.354631,-50.51545,0,2,0,0,0,0,0,2
-20.27387,-50.452595,0,0,0,0,0,0,0,0
-20.25797,-50.531693,33,146,31,0,0,0,0,0
-20.325182,-50.493015,0,5,0,0,0,0,0,4
-20.168665,-50.53165,0,3,1,0,0,0,0,3
-20.25213,-50.547863,20,1044,74,0,0,1,0,1
-20.313074,-50.51349,0,5,0,0,0,0,0,5
-20.268616,-50.55512,194,1287,42,4,0,44,1,0
-20.298023,-50.543938,27,55,6,1,0,0,2,3
-20.328001,-50.493134,0,5,0,0,0,0,0,4
-20.27602,-50.56069,53,630,26,0,5,0,0,1
-20.266218,-50.551086,394,959,33,3,4,49,1,0
-20.272926,-50.53294,168,1827,22,6,3,1,0,0
-20.224417,-50.56263,0,0,0,0,0,0,0,0
-20.26533,-50.55501,103,812,23,3,2,9,0,0
-20.268723,-50.49743,1,21,2,0,0,0,0,13
-20.209492,-50.577587,0,12,0,0,0,0,0,7
-20.332727,-50.50971,0,4,0,0,0,0,0,3
-20.270168,-50.574215,0,5,0,0,0,0,0,4
-20.270779,-50.548805,1124,1051,47,3,5,100,10,0
-20.261234,-50.545147,319,750,25,2,1,2,1,0
-20.311523,-50.633804,1,17,0,0,0,0,0,15
-20.277311,-50.539474,146,1459,24,5,4,5,0,0
-20.335106,-50.48413,0,1,0,0,0,0,0,0
-20.265768,-50.54398,486,865,31,3,3,12,2,0
-20.259726,-50.549973,251,840,20,3,6,2,1,2
-20.275976,-50.52932,35,1296,30,3,1,1,0,2
-20.295269,-50.52737,0,2,0,0,1,0,0,1
-20.22176,-50.579685,1,11,1,0,0,0,0,10
-20.176737,-50.5568,0,7,0,0,0,0,0,4
-20.272697,-50.528797,100,1850,26,5,1,1,0,0
-20.33064,-50.553238,1,2,0,0,0,0,0,2
-20.175976,-50.60377,0,16,0,0,0,0,0,14
-20.32739,-50.52479,0,7,0,0,0,0,0,6
-20.330927,-50.60214,0,1,0,0,0,0,0,1
-20.263102,-50.53865,139,323,18,1,4,3,1,0
-20.271214,-50.508896,78,35,6,0,0,0,0,7
-20.240337,-50.551743,2,299,32,0,0,0,0,1
-20.250937,-50.54643,12,729,72,0,0,0,0,0
-20.332436,-50.511436,0,5,0,0,0,0,0,4
-20.267912,-50.52897,157,1198,12,5,1,0,1,0
-20.266768,-50.542564,477,1003,30,3,5,14,4,0
-20.267998,-50.51527,24,8,4,0,0,0,1,4
-20.275015,-50.53844,129,1797,27,6,4,2,0,0
-20.27593,-50.618183,0,3,0,0,0,0,0,3
-20.323984,-50.494194,0,5,0,0,0,0,0,3
-20.266827,-50.55807,27,773,18,1,0,1,0,0
-20.26709,-50.54699,916,1045,39,4,6,39,7,0
-20.242949,-50.5188,0,8,0,0,0,0,0,7
-20.273615,-50.454006,0,0,0,0,0,0,0,0
-20.168325,-50.60239,2,13,0,0,0,0,0,7
-20.25491,-50.54469,46,635,79,0,1,0,0,0
-20.264395,-50.5317,169,522,24,1,1,1,0,0
-20.326588,-50.4827,0,0,0,0,0,0,0,0
-20.266357,-50.523266,35,318,11,3,1,0,1,0
-20.272106,-50.548508,1067,1116,48,3,6,95,11,0
-20.30198,-50.554657,1,6,0,0,0,0,0,4
-20.297783,-50.587883,1,17,1,0,0,0,0,10
-20.298613,-50.49744,1,3,0,0,0,0,0,3
-20.261723,-50.537113,135,219,12,2,1,2,1,0
-20.273666,-50.511665,70,16,6,0,0,0,0,3
-20.364408,-50.51058,0,2,0,0,0,0,0,1
-20.321775,-50.499847,0,5,0,0,0,0,0,3
-20.309053,-50.47732,0,8,0,0,0,0,0,2
-20.21166,-50.527332,0,8,0,0,0,0,0,4
-20.251225,-50.556004,36,512,4,1,1,2,0,10
-20.394835,-50.518013,0,0,0,0,0,0,0,0
-20.29,-50.513393,0,11,0,0,0,0,0,9
-20.27479,-50.50215,0,12,0,0,0,0,0,9
-20.24267,-50.55959,45,807,56,1,2,1,0,2
-20.369183,-50.574738,0,3,0,0,0,0,0,2
-20.270552,-50.553207,543,1366,56,3,1,75,2,0
-20.298363,-50.585415,0,13,1,0,0,0,0,9
-20.264423,-50.505486,1,7,1,0,0,0,0,4
-20.319136,-50.646076,0,9,0,1,1,0,0,3
-20.256956,-50.552032,189,904,19,2,4,0,1,2
-20.38841,-50.51333,0,2,0,0,0,0,0,2
-20.269547,-50.514942,36,10,4,0,0,0,1,3
-20.25418,-50.574863,7,20,2,0,0,0,0,14
-20.291431,-50.504353,0,5,0,0,0,0,0,4
-20.277365,-50.485027,0,6,0,0,0,0,0,5
-20.180912,-50.61008,1,7,0,0,0,0,0,2
-20.27246,-50.54692,1058,1170,42,3,6,60,12,0
-20.26801,-50.553215,374,1107,48,3,1,64,1,0
-20.283567,-50.585056,0,9,0,0,0,0,0,4
-20.25608,-50.46577,0,7,0,0,0,0,0,6
-20.295452,-50.532104,2,13,1,0,1,0,0,5
-20.260733,-50.52913,64,117,27,0,0,0,0,0
-20.254808,-50.551178,135,977,29,2,4,1,0,0
-20.262503,-50.546986,359,808,23,2,3,6,1,0
-20.249886,-50.503963,2,4,0,0,0,0,0,3
-20.311127,-50.50678,5,18,0,0,0,0,0,1
-20.365644,-50.494495,0,0,0,0,0,0,0,0
-20.369135,-50.478645,0,2,0,0,0,0,0,1
-20.330147,-50.657722,0,3,0,0,0,0,0,2
-20.326319,-50.51721,0,13,0,0,0,0,0,10
-20.329016,-50.58602,0,7,0,0,0,0,0,4
-20.251741,-50.53018,2,4,0,0,0,0,0,2
-20.34423,-50.522957,1,14,0,0,0,0,0,8
-20.272383,-50.52653,63,1552,18,6,1,1,0,0
-20.200554,-50.540222,0,2,0,0,0,0,0,2
-20.23784,-50.498123,0,0,0,0,0,0,0,0
-20.309864,-50.53234,0,8,0,0,0,0,0,6
-20.344126,-50.53523,0,2,0,0,0,0,0,2
-20.241255,-50.559174,27,689,60,0,1,1,0,2
-20.249277,-50.545277,8,471,53,0,0,0,0,0
-20.236399,-50.470455,0,0,0,0,0,0,0,0
-20.234657,-50.59755,1,11,0,0,0,0,0,7
-20.271648,-50.49863,1,17,2,0,0,0,0,8
-20.343628,-50.497246,0,5,0,0,0,0,0,3
-20.207401,-50.57803,0,9,0,0,0,0,0,4
-20.280106,-50.543644,185,1248,19,11,4,5,0,0
-20.278316,-50.539814,136,1209,25,6,2,6,0,0
-20.26465,-50.474415,0,3,0,0,0,0,0,3
-20.195688,-50.555634,0,0,0,0,0,0,0,1
-20.340612,-50.50855,0,3,0,0,0,0,0,1
-20.285707,-50.553707,55,1001,34,1,2,1,1,2
-20.277405,-50.527744,26,882,23,2,1,0,0,2
-20.288443,-50.544003,117,559,14,0,1,0,0,0
-20.26299,-50.586826,0,15,1,0,0,0,0,10
-20.280012,-50.578133,0,19,0,0,0,0,0,5
-20.300522,-50.61729,0,9,0,0,0,0,0,8
-20.273909,-50.545734,699,1425,28,5,6,30,9,0
-20.2721,-50.510887,81,34,6,0,0,0,1,9
-20.322105,-50.64798,0,6,0,1,1,0,0,2
-20.268112,-50.58095,0,9,0,0,0,0,0,6
-20.23499,-50.53876,1,20,0,0,0,0,0,13
-20.289331,-50.53732,14,648,36,1,0,0,0,0
-20.196054,-50.537014,0,3,0,0,0,0,0,3
-20.180466,-50.53075,0,7,0,0,0,0,0,5
-20.315178,-50.557674,2,8,1,1,0,0,0,6
-20.311392,-50.506332,5,18,0,0,0,0,0,1
-20.162909,-50.601948,2,10,1,0,0,0,0,8
-20.265867,-50.527294,116,607,16,3,1,0,1,0
-20.20562,-50.53987,0,6,0,0,0,0,0,6
-20.269629,-50.533337,204,1670,21,7,3,1,0,0
-20.268833,-50.540226,249,1414,27,7,6,7,2,0
-20.288172,-50.54614,125,748,13,2,2,0,0,1
-20.279696,-50.551785,109,1426,20,5,3,1,0,2
-20.177,-50.556656,0,7,0,0,0,0,0,4
-20.220875,-50.602085,1,23,1,2,1,0,0,10
-20.27155,-50.492756,2,23,0,0,0,0,0,6
-20.265467,-50.519783,18,101,5,1,0,0,0,2
-20.252848,-50.55383,77,859,16,3,2,2,0,2
-20.186684,-50.6056,3,17,0,0,0,0,0,9
-20.267866,-50.51456,31,14,5,0,0,0,1,6
-20.318344,-50.47138,0,4,0,0,0,0,0,2
-20.254662,-50.543343,9,538,68,0,0,0,0,0
-20.18126,-50.605663,3,21,0,0,0,0,0,12
-20.250349,-50.591103,4,7,0,0,0,0,0,6
-20.285881,-50.55704,25,637,22,1,1,0,1,1
-20.242178,-50.553745,17,813,59,1,1,0,0,0
-20.314653,-50.51317,0,4,0,0,0,1,0,4
-20.243355,-50.550987,7,703,33,0,0,0,0,0
-20.253942,-50.54793,88,1078,91,2,4,1,0,0
-20.354778,-50.515167,0,2,0,0,0,0,0,2
-20.32212,-50.49897,0,5,0,0,0,0,0,3
-20.35479,-50.52328,0,2,0,0,0,0,0,2
-20.25586,-50.533318,13,164,22,0,0,0,0,0
-20.27257,-50.552376,614,1368,48,6,2,74,2,0
-20.279886,-50.56772,0,19,1,0,0,0,0,5
-20.271103,-50.542217,479,1465,26,3,6,23,5,0
-20.262896,-50.589165,0,13,1,0,0,0,0,9
-20.285015,-50.543266,115,639,16,5,3,1,0,0
-20.338041,-50.58765,0,5,0,0,0,0,0,5
-20.269373,-50.529808,163,1549,12,5,3,1,0,0
-20.267944,-50.555706,111,1170,33,3,0,22,1,0
-20.272224,-50.556534,211,1432,35,1,5,22,1,0
-20.368076,-50.566265,0,0,0,0,0,0,0,0
-20.302906,-50.616802,0,4,0,0,0,0,0,5
-20.279516,-50.551605,119,1459,21,5,3,1,0,2
-20.27373,-50.563374,49,1000,28,1,3,0,0,3
-20.203287,-50.51469,0,0,0,0,0,0,0,0
-20.19761,-50.53812,0,3,0,0,0,0,0,3
-20.221115,-50.577026,1,8,1,0,0,0,0,4
-20.269505,-50.509636,71,38,5,0,0,0,1,9
-20.304907,-50.592735,1,10,2,0,0,0,0,5
-20.265879,-50.52377,41,316,10,3,1,0,1,0
-20.289955,-50.50076,0,6,0,0,0,0,0,4
-20.26959,-50.46994,0,1,0,0,0,0,0,1
-20.261341,-50.546787,339,895,26,1,1,4,1,0
-20.276718,-50.50711,25,16,4,0,0,0,0,9
-20.243069,-50.555813,53,1223,77,1,1,1,0,0
-20.268524,-50.53752,186,1441,22,6,6,4,0,0
-20.27557,-50.52792,32,1318,29,3,1,1,0,2
-20.263268,-50.564617,2,25,2,0,0,0,0,0
-20.281193,-50.550278,114,1587,30,5,2,1,0,1
-20.273422,-50.465267,0,5,0,0,0,0,0,1
-20.26823,-50.491688,0,16,0,0,0,0,0,4
-20.220875,-50.602192,1,23,1,2,1,0,0,10
-20.381365,-50.587337,0,4,0,0,0,0,0,3
-20.25343,-50.546955,37,1031,86,0,4,1,0,0
-20.304787,-50.5236,2,13,0,0,0,0,0,8
-20.165512,-50.60221,2,9,1,0,0,0,0,7
-20.227783,-50.55792,0,7,1,1,0,0,0,3
-20.244059,-50.559116,52,902,43,1,2,1,0,2
-20.227545,-50.541683,1,7,0,0,0,0,0,6
-20.299372,-50.49391,0,0,0,0,0,0,0,0
